"features_geometry_coordinates_0","features_geometry_coordinates_1","features_geometry_type","features_id","features_properties_additionalInfo_0","features_properties_adviceA","features_properties_adviceB","features_properties_arrangementAttachments_0_displayName","features_properties_arrangementAttachments_0_fileName","features_properties_arrangementAttachments_0_fileType","features_properties_arrangementAttachments_0_linkName","features_properties_arrangementAttachments_0_sizeInBytes","features_properties_arrangementAttachments_0_uniqueFileName","features_properties_arrangementAttachments_1_displayName","features_properties_arrangementAttachments_1_fileName","features_properties_arrangementAttachments_1_fileType","features_properties_arrangementAttachments_1_linkName","features_properties_arrangementAttachments_1_sizeInBytes","features_properties_arrangementAttachments_1_uniqueFileName","features_properties_attendingGroups_0","features_properties_created","features_properties_displayName","features_properties_diversions","features_properties_duration","features_properties_encodedPolylines_0_coords","features_properties_encodedPolylines_0_levels","features_properties_end","features_properties_ended","features_properties_expectedDelay","features_properties_headline","features_properties_impactingNetwork","features_properties_incidentKind","features_properties_isInitialReport","features_properties_isMajor","features_properties_isNewIncident","features_properties_lastUpdated","features_properties_mainCategory","features_properties_name","features_properties_otherAdvice","features_properties_periods_0_closureType","features_properties_periods_0_direction","features_properties_periods_0_finishTime","features_properties_periods_0_fromDay","features_properties_periods_0_startTime","features_properties_periods_0_toDay","features_properties_periods_1_closureType","features_properties_periods_1_direction","features_properties_periods_1_finishTime","features_properties_periods_1_fromDay","features_properties_periods_1_startTime","features_properties_periods_1_toDay","features_properties_periods_2_closureType","features_properties_periods_2_direction","features_properties_periods_2_finishTime","features_properties_periods_2_fromDay","features_properties_periods_2_startTime","features_properties_periods_2_toDay","features_properties_periods_3_closureType","features_properties_periods_3_direction","features_properties_periods_3_finishTime","features_properties_periods_3_fromDay","features_properties_periods_3_startTime","features_properties_periods_3_toDay","features_properties_periods_4_closureType","features_properties_periods_4_direction","features_properties_periods_4_finishTime","features_properties_periods_4_fromDay","features_properties_periods_4_startTime","features_properties_periods_4_toDay","features_properties_periods_5_closureType","features_properties_periods_5_direction","features_properties_periods_5_finishTime","features_properties_periods_5_fromDay","features_properties_periods_5_startTime","features_properties_periods_5_toDay","features_properties_periods_6_closureType","features_properties_periods_6_direction","features_properties_periods_6_finishTime","features_properties_periods_6_fromDay","features_properties_periods_6_startTime","features_properties_periods_6_toDay","features_properties_publicTransport","features_properties_roads_0_conditionTendency","features_properties_roads_0_crossStreet","features_properties_roads_0_delay","features_properties_roads_0_impactedLanes_0_affectedDirection","features_properties_roads_0_impactedLanes_0_closedLanes","features_properties_roads_0_impactedLanes_0_description","features_properties_roads_0_impactedLanes_0_extent","features_properties_roads_0_impactedLanes_0_numberOfLanes","features_properties_roads_0_impactedLanes_0_roadType","features_properties_roads_0_locationQualifier","features_properties_roads_0_mainStreet","features_properties_roads_0_quadrant","features_properties_roads_0_queueLength","features_properties_roads_0_region","features_properties_roads_0_secondLocation","features_properties_roads_0_suburb","features_properties_roads_0_trafficVolume","features_properties_speedLimit","features_properties_start","features_properties_subCategoryA","features_properties_subCategoryB","features_properties_webLinkName","features_properties_webLinkUrl","features_properties_webLinks_0_linkText","features_properties_webLinks_0_linkURL","features_properties_webLinks_1_linkText","features_properties_webLinks_1_linkURL","features_type" 
"151.62657","-32.72389","POINT","653400","","","","","","","","","","","","","","","","","1483889229677","SCHEDULED ROAD WORKS Bridge work"," "," ","","","1512133199060","False"," ","SCHEDULED ROAD WORKS Bridge work - MORPETH Phoenix Park Rd (Morpeth Bridge) between Hinton Rd and Swan St","False","Planned","False","False","False","1507254950903","Scheduled road works","None","There will be intermittent traffic stoppages.<br/>Motorists are advised to allow up to 5 minutes additional travel time.<br/>","LANE_CLOSURE","Both directions","5pm","Weekdays","9am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Hinton Road","","","","","","","","between","Phoenix Park Road (Morpeth Bridge)","","0","REG_NORTH","Swan Street","Morpeth","","-1","1504188000000","","","","","","","","",""
"150.71518","-34.27608","POINT","714047"," ","Check signage","Allow extra travel time","","","","","","","","","","","",""," ","1509493838884","SCHEDULED ROAD WORKS"," "," ","","","1532699999059","False"," ","SCHEDULED ROAD WORKS - WILTON Picton Rd - 5km south of Wilton","True","Planned","False","False","False","1511268008291","Scheduled road works","None","<strong>There are restrictions on oversize vehicles travelling through this site:</strong><br/>Loads wider than 4m will require an escort.<br/>The restrictions apply for westbound traffic from 13 November and for eastbound traffic from 15 January 2018 until 31 May.<br/><br/>In addition, the westbound rest area is closed. <br/>Motorists travelling from the south should use Mount Ousley rest area and motorists travelling from the north should use Appin Rd or Hume Hwy rest areas.<br/>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","5km south of Wilton","","","","","","","","-","Picton Road","","0","REG_SOUTH"," ","Wilton","","-1","1509454800000",""," ","None","None","","","","","Feature"
"153.09911","-29.50402","POINT","699071"," ","Check signage","Allow extra travel time","","","","","","","","","","","",""," ","1496403376447","SCHEDULED ROAD WORKS Bridge work"," "," ","","","1527861599059","False"," ","SCHEDULED ROAD WORKS Bridge work - LAWRENCE Lawrence Rd and Bridge St approaching the bridge over Sportsmans Creek","False","Planned","False","False","False","1512145340519","Scheduled road works","None","Temporary lane closures will be in place on the existing Richmond Rd and Bridge St for pavement work.<br/>Motorists wanting access to residential properties and the General Store on Grafton St will be re-directed onto the newly built side street.<br/>","LANE_CLOSURE","Both directions","6pm","Weekdays","7am"," ","LANE_CLOSURE","Both directions","1pm","Saturday","8am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","the bridge over Sportsmans Creek","","","","","","","","approaching","Lawrence Road and Bridge Street","","0","REG_NORTH"," ","Lawrence","","-1","1496325600000","Bridge work"," ","None","None","Sportsman Creek - Bridge for the Bush","http://www.rms.nsw.gov.au/projects/northern-nsw/sportsmans-creek/index.html","","","Feature"
"150.11508","-33.44357","POINT","725543"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1510717350046","SCHEDULED ROAD WORKS Resurfacing"," "," ","","","1513429199059","False"," ","SCHEDULED ROAD WORKS Resurfacing - MARRANGAROO Great Western Hwy between Hughes Lane and Oakey Forest Rd","True","Planned","False","False","False","1512383017081","Scheduled road works","None","A contra flow will be in place to allow motorists to pass in both directions.<br/>","LANE_CLOSURE","Both directions","","Every day","24hrs"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Hughes Lane","","","","","","","","between","Great Western Highway","","0","REG_WEST","Oakey Forest Road","Marrangaroo","","40","1510664400000","Resurfacing"," ","None","None","","","","","Feature"
"150.19958","-30.93495","POINT","705996","","","","","","","","","","","","","","","","","1502538726560","SCHEDULED ROAD WORKS Intersection construction"," "," ","","","1512133199059","False"," ","SCHEDULED ROAD WORKS Intersection construction - GUNNEDAH Kamilaroi Hwy near 2.5km west of Gunnedah","False","Planned","False","False","False","1511015796009","Scheduled road works","None","Alternating (stop/slow) traffic conditions will be in place to allow motorists to pass in one direction at a time.<br/>Motorists are advised to allow up to 5 minutes additional travel time.<br/>","LANE_CLOSURE","Both directions","","Every day","24hrs"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","2.5km west of Gunnedah","","","","","","","","near","Kamilaroi Highway","","0","REG_NORTH"," ","Gunnedah","","40","1502028000000","","","","","","","","",""
"143.56308","-35.33764","POINT","570245"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1446093734533","SCHEDULED ROAD WORKS Bridge work","<strong>At all times:</strong> vehicles wider than 3.1m will detour via Nyah Bridge which takes up to 45 minutes additional travel time.<br/>Vehicles taller than 4.6m will detour via Tooleybuc Bridge.<br/>"," ","","","1538315999059","False"," ","SCHEDULED ROAD WORKS Bridge work - SWAN HILL Swan Hill Bridge on Murray River","False","Planned","False","False","False","1512204971388","Scheduled road works","None","Speed reduction and 3.1m width restriction in place at all times.<br/>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Murray River","","","","","","","","on","Swan Hill Bridge","","0","REG_SOUTH"," ","Swan Hill","","20","1476536400000","Bridge work"," ","None","None","Swan Hill Bridge ","http://www.rms.nsw.gov.au/projects/south-western/swan-hill-bridge/index.html","","","Feature"
"151.07407","-33.8586","POINT","707949"," ","Allow extra travel time","Check signage","","","","","","","","","","","",""," ","1504236998457","SCHEDULED ROAD WORKS WestConnex","Silverwater Rd<br/>"," ","","","1512737999059","False"," ","SCHEDULED ROAD WORKS WestConnex - HOMEBUSH M4 Mwy off-ramp to Homebush Bay Dr","False","Planned","False","False","False","1511482930843","Scheduled road works","None","The westbound off-ramp is closed for WestConnex works.<br/>","ROAD_CLOSURE","Westbound","5am","Sunday","11pm"," ","ROAD_CLOSURE","Westbound","5am","Monday","11pm"," ","ROAD_CLOSURE","Westbound","5am","Tuesday","11pm"," ","ROAD_CLOSURE","Westbound","5am","Wednesday","11pm"," ","ROAD_CLOSURE","Westbound","5am","Thursday","11pm"," ","","","","","","","","","","","",""," ","","Homebush Bay Drive","","","","","","","","to","M4 Motorway off-ramp","","0","SYD_MET"," ","Homebush","","-1","1511614800000","WestConnex"," ","None","None","WestConnex","https://www.westconnex.com.au/traffic-changes","","","Feature"
"151.47914","-32.94676","POINT","704418","","","","","","","","","","","","","","","","","1501145259483","SCHEDULED ROAD WORKS"," "," ","","","1512133199060","False"," ","SCHEDULED ROAD WORKS - BRUNKERVILLE Leggetts Dr between Leiberts Lane and Gills Lane","False","Planned","False","False","False","1509017720850","Scheduled road works","None"," ","LANE_CLOSURE","Both directions","3pm","Weekdays","9am"," ","LANE_CLOSURE","Both directions","5am","Sunday","6:30pm"," ","LANE_CLOSURE","Both directions","5am","Monday","6:30pm"," ","LANE_CLOSURE","Both directions","5am ","Tuesday","6:30pm "," ","LANE_CLOSURE","Both directions","5am ","Wednesday","6:30pm "," ","LANE_CLOSURE","Both directions","5am ","Thursday","6:30pm "," ","","","","","",""," ","","Leiberts Lane","","","","","","","","between","Leggetts Drive","","0","REG_NORTH","Gills Lane","Brunkerville","","-1","1501423200000","","","","","","","","",""
"152.03993","-30.51643","POINT","714525"," ","Check signage","Reduce speed","","","","","","","","","","","",""," ","1509860786578","SCHEDULED ROAD WORKS Resurfacing"," "," ","","","1522328399059","False"," ","SCHEDULED ROAD WORKS Resurfacing - WOLLOMOMBI Waterfall Way between Wollomombi Falls Rd and Wollomombi Village","False","Planned","False","False","False","1511016535502","Scheduled road works","None","Motorists are advised to expect delays of up to five minutes.<br/>","LANE_CLOSURE","Both directions","6pm","Weekdays","7am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Wollomombi Falls Road","","","","","","","","between","Waterfall Way","","0","REG_NORTH","Wollomombi Village","Wollomombi","","-1","1511096400000","Resurfacing"," ","None","None","","","","","Feature"
"151.17907","-33.78746","POINT","725982","","","","","","","","","","","","","","","","","1511110801905","SCHEDULED ROAD WORKS Utilities"," "," ","","","1512305999059","False"," ","SCHEDULED ROAD WORKS Utilities - ROSEVILLE Boundary St at Pacific Hwy and Corona Ave","False","Planned","False","False","False","1511788734645","Scheduled road works","None","Work on the Sydney Water main will require six shifts. <br/>Motorists are advised to follow traffic controls in place.<br/>","LANE_CLOSURE","Both directions","5am","Every night","8pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Pacific Highway and Corona Avenue","","","","","","","","at","Boundary Street","","0","SYD_NORTH"," ","Roseville","","-1","1511614800000","","","","","","","","",""
"150.85546","-33.84189","POINT","726056"," ","Reduced speed limit","Exercise caution","","","","","","","","","","","",""," ","1511168605028","SCHEDULED ROAD WORKS","For the Horsley Drive on and off ramp closures use Wallgrove Road or Elizabeth Drive on and off-ramps instead.<br/>"," ","","","1513342799059","False"," ","SCHEDULED ROAD WORKS - HORSLEY PARK M7 Mwy between Elizabeth Dr and Wallgrove Rd","True","Planned","False","False","False","1512481134723","Scheduled road works","None","A contra flow is in place in the southbound lanes to allow motorists to pass in each direction. <br/>The Horsley Drive northbound on-ramp and off-ramp are closed. The southbound ramps remain open. <br/>","LANE_CLOSURE","Both directions","4:30am","Sunday","8:30pm"," ","LANE_CLOSURE","Both directions","4:30am","Monday","8:30pm"," ","LANE_CLOSURE","Both directions","4:30am","Thursday","8:30pm"," ","LANE_CLOSURE","Both directions","4:30am","Wednesday","8:30pm"," ","LANE_CLOSURE","Both directions","4:30am","Thursday","9pm"," ","","","","","","","","","","","",""," ","","Elizabeth Drive","","","","","","","","between","M7 Motorway","","0","SYD_SOUTH","Wallgrove Road","Horsley Park","","40","1511096400000",""," ","None","None","","","","","Feature"
"150.08147","-35.90701","POINT","727089"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1512049476536","SCHEDULED ROAD WORKS"," "," ","","","1512737999059","False"," ","SCHEDULED ROAD WORKS - MORUYA Princes Hwy on Moruya Bridge","False","Planned","False","False","True","1512049476536","Scheduled road works","None","There will be alternating (stop/slow) traffic conditions in place.<br/>Motorists are advised to allow up to 10 minutes extra travel time.<br/>","LANE_CLOSURE","Both directions","4am","Sunday","6pm"," ","LANE_CLOSURE","Both directions","4am","Monday","6pm"," ","LANE_CLOSURE","Both directions","4am","Tuesday","6pm"," ","LANE_CLOSURE","Both directions","4am","Wednesday","6pm"," ","LANE_CLOSURE","Both directions","4am","Thursday","6pm"," ","","","","","","","","","","","",""," ","","Moruya Bridge","","","","","","","","on","Princes Highway","","0","REG_SOUTH"," ","Moruya","","40","1512219600000",""," ","None","None","","","","","Feature"
"152.85854","-30.99413","POINT","459234"," ","Check signage","Exercise caution","","","","","","","","","","","",""," ","1389942337987","SCHEDULED ROAD WORKS"," "," ","","","1512910799059","False"," ","SCHEDULED ROAD WORKS - KEMPSEY TO COFFS HARBOUR Pacific Hwy between Kempsey and Coffs Harbour","False","Planned","False","False","False","1512477685935","Road works - planned","None","These works will take place between Frederickton and Eungai, Warrell Creek and North Macksville, Nambucca Heads and Urunga. Construction and roadwork activities will be carried out at:<br/><ul><li>Eungai Creek to Warrell Creek (Browns Crossing to Upper Warrell Ck Roads) from Mon 4 to Sat 9 Dec from 7am to 5pm.</li><li>Way Way (Scotts Head Rd) from Thurs 7 to Fri 8 Dec from 9:30am to 3:00pm.</li><li>Raleigh from Wed 6 to Fri 8 Dec from 8am to 4pm.</li><li>Valla to Raleigh from Wed 6 to Fri 8 Dec from 8am to 4pm.</li><li>Bonville from Wed 6 to Fri 8 Dec from 7am to 11:30am and 12pm to 4pm.</li><li>Bonville to Coffs Harbour (Lyons to Englands Rd) on Mon 4 Dec from 10am to 2:30pm.</li><br/><br/><br/></ul>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Kempsey","","","","","","","","between","Pacific Highway","","0","REG_NORTH","Coffs Harbour","Kempsey to Coffs Harbour","","-1","1511096400000"," "," ","None","None","Pacific Highway Upgrade","http://www.rms.nsw.gov.au/roadprojects/projects/pac_hwy/port_macquarie_coffs_harbour/nambucca_hds_to_urunga/documents/140604-project-update.pdf","","","Feature"
"150.7428","-34.229","POINT","726116","","","","","","","","","","","","","","","","","1511240124571","SCHEDULED ROAD WORKS Bridge work","<strong>Northbound</strong>: Picton Rd and the Hume Mwy<br/><strong>Southbound</strong>: Hume Mwy and Picton Rd<br/>"," ","","","1512478799059","False"," ","SCHEDULED ROAD WORKS Bridge work - WILTON Wilton Rd at Broughton Pass","True","Planned","False","False","False","1511349520606","Scheduled road works","None"," ","ROAD_CLOSURE","Both directions","6am","Monday","8pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Broughton Pass","","","","","","","","at","Wilton Road","","0","REG_SOUTH"," ","Wilton","","-1","1512306000000","","","","","","","","",""
"151.16238","-33.93398","POINT","726317"," ","Check signage","Use diversions","","","","","","","","","","","",""," ","1511414375267","SCHEDULED ROAD WORKS Bridge work","Detour via Link Road to turn around and drive via Airport Drive to Marsh Street.<br/>"," ","","","1512824399059","False"," ","SCHEDULED ROAD WORKS Bridge work - MASCOT Cooks River Ave On-Ramp to Marsh St","False","Planned","False","False","True","1511414375267","Scheduled road works","None"," ","ROAD_CLOSURE","Westbound","5am","Friday","11pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Marsh Street","","","","","","","","to","Cooks River Avenue On-Ramp","","0","SYD_MET"," ","Mascot","","-1","1511442000000","Bridge work"," ","None","None","","","","","Feature"
"150.50351","-35.0975","POINT","727091"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1512053217134","SCHEDULED ROAD WORKS Bridge work"," "," ","","","1513342799059","False"," ","SCHEDULED ROAD WORKS Bridge work - WANDANDIAN Princes Hwy on Condies Bridge over Wandandian Creek","False","Planned","False","False","True","1512053217134","Scheduled road works","None","Motorists are advised to allow up to 10 minutes extra travel time.<br/>","LANE_CLOSURE","Both directions","4am","Sunday","6pm"," ","LANE_CLOSURE","Both directions","4am","Monday","6pm"," ","LANE_CLOSURE","Both directions","4am","Tuesday","6pm"," ","LANE_CLOSURE","Both directions","4am","Wednesday","6pm"," ","LANE_CLOSURE","Both directions","4am","Thursday","6pm"," ","","","","","","","","","","","",""," ","","Condies Bridge over Wandandian Creek","","","","","","","","on","Princes Highway","","0","REG_SOUTH"," ","Wandandian","","40","1512219600000","Bridge work"," ","None","None","","","","","Feature"
"147.43841","-31.69038","POINT","698595"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1496054889923","SCHEDULED ROAD WORKS"," "," ","","","1513429199059","False"," ","SCHEDULED ROAD WORKS - MULLENGUDGERY Mitchell Hwy - 131km to 140km west of Dubbo","False","Planned","False","False","False","1512384097632","Scheduled road works","None","Motorists may expect delays up to 5 minutes. <br/>","LANE_CLOSURE","Both directions","5pm","Weekdays","7am"," ","LANE_CLOSURE","Both directions","5pm","Saturday","7am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","131km to 140km west of Dubbo","","","","","","","","-","Mitchell Highway","","0","REG_WEST"," ","Mullengudgery","","40","1508677200000","Maintenance"," ","None","None","","","","","Feature"
"151.2048","-33.86442","POINT","713477"," ","Use diversions","Exercise caution","","","","","","","","","","","",""," ","1509011977065","SCHEDULED ROAD WORKS Toll Plaza Removal","York St,  Jamison St, Clarence St to the Kent  St on-ramp. <br/>"," ","","","1513033199059","False"," ","SCHEDULED ROAD WORKS Toll Plaza Removal - SYDNEY Clarence St on-ramp between Jamison St and Grosvenor St","True","Planned","False","False","False","1512323891037","Scheduled road works","None","The loop road approaching Sydney Harbour Bridge from Clarence Street to York Street will also close.<br/>Grosvenor Street on-ramp is also closed. <br/>","ROAD_CLOSURE","Northbound","4:30am","Monday","9:30pm"," ","ROAD_CLOSURE","Northbound","4:30am","Tuesday","9:30pm"," ","ROAD_CLOSURE","Northbound","4:30am","Wednesday","9:30pm"," ","ROAD_CLOSURE","Northbound","4:30am","Thursday","10pm"," ","ROAD_CLOSURE","Northbound","6:00am","Friday","11pm"," ","ROAD_CLOSURE","Northbound","6:00am","Saturday","11pm"," ","ROAD_CLOSURE","Northbound","4:30am","Sunday","9.30pm"," "," ","","Jamison Street","","","","","","","","between","Clarence Street on-ramp","","0","SYD_MET","Grosvenor Street","Sydney","","-1","1512342000000"," "," ","None","None","","","","","Feature"
"151.18472","-33.91535","POINT","676122"," ","Exercise caution","Expect delays","","","","","","","","","","","",""," ","1493878569717","SCHEDULED ROAD WORKS WestConnex","Burrows Rd.<br/>"," ","","","1514725199060","False"," ","SCHEDULED ROAD WORKS WestConnex - ALEXANDRIA Euston Rd between Campbell Rd and Sydney Park Rd","False","Planned","False","False","False","1508157295017","Scheduled road works","None"," ","ROAD_CLOSURE","Northbound","","Every day","24hrs"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Campbell Road","","","","","","","","between","Euston Road","","0","SYD_MET","Sydney Park Road","Alexandria","","-1","1498831200000","WestConnex"," ","None","None","","","","","Feature"
"151.21298","-33.8624","POINT","710171"," ","Reduce speed","Exercise caution","","","","","","","","","","","",""," ","1506076559180","SCHEDULED ROAD WORKS"," "," ","","","1512737999060","False"," ","SCHEDULED ROAD WORKS - SYDNEY Macquarie St between Bridge St and Cahill Exp Overpass","True","Planned","False","False","False","1510646492533","Scheduled road works","None","Contra flow traffic conditions will be in place to allow motorists to pass in both directions. <br/>","LANE_CLOSURE","Both directions","5am","Monday","10pm "," ","LANE_CLOSURE","Both directions","5am ","Tuesday","10pm"," ","LANE_CLOSURE","Both directions","5am ","Wednesday","10pm"," ","LANE_CLOSURE","Both directions","5am ","Thursday","10pm "," ","","","","","","","","","","","","","","","","","",""," ","","Bridge Street","","","","","","","","between","Macquarie Street","","0","SYD_MET","Cahill Expressway Overpass","Sydney","","-1","1506261600000",""," ","None","None","","","","","Feature"
"151.21436","-33.92462","POINT","712898"," ","Check signage","Reduce speed","","","","","","","","","","","",""," ","1508475170033","SCHEDULED ROAD WORKS Maintenance"," "," ","","","1513947599059","False"," ","SCHEDULED ROAD WORKS Maintenance - ZETLAND TO MASCOT Southern Cross Dr between Link Rd and Botany Rd","True","Planned","False","False","False","1511706018982","Scheduled road works","None","Various lane closures will be in place and motorists are advised to follow traffic controls and speed limits in place.<br/>","LANE_CLOSURE","Both directions","5am","Sunday","8pm"," ","LANE_CLOSURE","Both directions","5am","Monday","8pm"," ","LANE_CLOSURE","Both directions","5am","Tuesday","8pm"," ","LANE_CLOSURE","Both directions","5am","Wednesday","8pm"," ","LANE_CLOSURE","Both directions","5am","Thursday","8pm"," ","LANE_CLOSURE","Both directions","6pm","Weekdays","7am"," ","LANE_CLOSURE","Both directions","1pm","Saturday","8am"," "," ","","Link Road","","","","","","","","between","Southern Cross Drive","","0","SYD_MET","Botany Road","Zetland to Mascot","","-1","1509195600000","Maintenance"," ","None","None","","","","","Feature"
"151.78464","-32.92704","POINT","726962"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1511949439317","SCHEDULED ROAD WORKS Newcastle Light Rail project"," "," ","","","1512737999059","False"," ","SCHEDULED ROAD WORKS Newcastle Light Rail project - NEWCASTLE EAST Scott St between Watt St and Pacific St","False","Planned","False","False","False","1511949694311","Scheduled road works","None","Motorists are advised to expect minor delays.<br/>There will be no oversize vehicles permitted on site.<br/>","LANE_CLOSURE","Both directions","6pm","Weekdays","7am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Watt Street","","","","","","","","between","Scott Street","","0","REG_NORTH","Pacific Street","Newcastle East","","40","1512306000000"," "," ","None","None","Newcastle Light Rail","http://revitalisingnewcastle.nsw.gov.au/what-we-are-doing/newcastle-light-rail/","","","Feature"
"151.07719","-33.75912","POINT","712028"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1507753962970","SCHEDULED ROAD WORKS"," "," ","","","1512737999059","False"," ","SCHEDULED ROAD WORKS - CHELTENHAM Beecroft Rd between The Promenade and Old Beecroft Rd","False","Planned","False","False","False","1511610171947","Scheduled road works","None"," ","LANE_CLOSURE","Both directions","5am","Sunday","9:30pm"," ","LANE_CLOSURE","Both directions","5am ","Monday","9:30pm"," ","LANE_CLOSURE","Both directions","5am","Tuesday","9:30pm"," ","LANE_CLOSURE","Both directions","5am","Wednesday","10pm"," ","LANE_CLOSURE","Both directions","5am","Thursday","10:30pm"," ","LANE_CLOSURE","Both directions","5am","Friday","10:30pm"," ","","","","","",""," ","","The Promenade","","","","","","","","between","Beecroft Road","","0","SYD_NORTH","Old Beecroft Road","Cheltenham","","40","1511096400000",""," ","None","None","","","","","Feature"
"151.16695","-33.86221","POINT","726661"," ","Check signage","Allow extra travel time","","","","","","","","","","","",""," ","1511738446632","SCHEDULED ROAD WORKS"," "," ","","","1513825199059","True"," ","SCHEDULED ROAD WORKS - DRUMMOYNE Victoria Rd between Day St and The Crescent","False","Planned","False","False","False","1512482443297","Scheduled road works","None"," A contra flow will be in operation so motorists can pass in each direction.<br/>","LANE_CLOSURE","Both directions","4:30am","Sunday","11:30pm"," ","LANE_CLOSURE","Both directions","4:30am","Monday","11:30pm"," ","LANE_CLOSURE","Both directions","4:30am","Tuesday","11:30pm"," ","LANE_CLOSURE","Both directions","4:30am","Wednesday","11:30pm"," ","LANE_CLOSURE","Both directions","4:30am","Thursday","11:30pm"," ","","","","","","","","","","","",""," ","","Day Street","","","","","","","","between","Victoria Road","","0","SYD_MET","The Crescent","Drummoyne","","-1","1511665200000",""," ","None","None","","","","","Feature"
"150.71628","-34.76734","POINT","643727"," ","Check signage","Allow extra travel time","","","","","","","","","","","",""," ","1475027069337","SCHEDULED ROAD WORKS Upgrade"," "," ","","","1527861599059","False"," ","SCHEDULED ROAD WORKS Upgrade - FOXGROUND TO BERRY Princes Hwy between Toolijooa Rd and Hitchcocks Lane","True","Planned","False","False","False","1511612163342","Scheduled road works","None","Temporary traffic control, lane closures and reduced speed limits will be in place affecting both directions.<br/>The existing 50km/h speed limit through Berry remains in place. The 80km/h speed limit will continue to be in place on the Princes Highway <em>south of Berry</em> until work is complete.<br/>","LANE_CLOSURE","Both directions","6pm","Weekdays","7am"," ","LANE_CLOSURE","Both directions","1pm","Saturday","8am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Toolijooa Road","","","","","","","","between","Princes Highway","","0","REG_SOUTH","Hitchcocks Lane","Foxground to Berry","","-1","1474984800000","Upgrade"," ","None","None","RMS Foxground and Berry bypass project page","http://www.rms.nsw.gov.au/projects/south-coast/foxground-berry-bypass/index.html","","","Feature"
"151.09344","-33.86641","POINT","703085"," ","Allow extra travel time","Use alternative route","","","","","","","","","","","",""," ","1499997769510","SCHEDULED ROAD WORKS WestConnex","Parramatta Rd and Silverwater Rd on-ramp to access the M4 Mwy.<br/>"," ","","","1512737999059","False"," ","SCHEDULED ROAD WORKS WestConnex - CONCORD TO HOMEBUSH M4 Mwy between Concord Rd and Homebush Bay Dr","True","Planned","False","False","False","1512085994104","Scheduled road works","None"," ","ROAD_CLOSURE","Westbound","5am","Sunday","11pm"," ","ROAD_CLOSURE","Westbound","5am","Monday","11pm"," ","ROAD_CLOSURE","Westbound","5am","Tuesday","11pm"," ","ROAD_CLOSURE","Westbound","5am","Wednesday","11pm"," ","ROAD_CLOSURE","Westbound","5am","Thursday","11pm"," ","","","","","","","","","","","",""," ","","Concord Road","","","","","","","","between","M4 Motorway","","0","SYD_MET","Homebush Bay Drive","Concord to Homebush","","-1","1512219600000","WestConnex"," ","None","None","WestConnex","https://www.westconnex.com.au/traffic-changes","","","Feature"
"151.21236","-33.84991","POINT","714360"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1509704575678","SCHEDULED ROAD WORKS Bridge work"," "," ","","","1513429199059","False"," ","SCHEDULED ROAD WORKS Bridge work - MILSONS POINT Sydney Harbour Bridge between Mount St and Bridge deck","True","Planned","False","False","False","1512346793776","Scheduled road works","None","Up to 3 of 4 southbound lanes will close.<br/>Lane 8 southbound will be open.<br/>","LANE_CLOSURE","Southbound","4:30am","Sunday","9:30pm"," ","LANE_CLOSURE","Southbound","4:30am","Monday","9:30pm"," ","LANE_CLOSURE","Southbound","4:30am","Tuesday","9:30pm"," ","LANE_CLOSURE","Southbound","4:30am","Wednesday","9:30pm"," ","LANE_CLOSURE","Southbound","4:30am","Thursday","10pm"," ","LANE_CLOSURE","Southbound","4:30am","Friday","10:30pm"," ","LANE_CLOSURE","Southbound","4:30am","Saturday","10:30pm"," "," ","","Mount Street","","","","","","","","between","Sydney Harbour Bridge","","0","SYD_NORTH","Bridge deck","Milsons Point","","40","1512306000000","Bridge work"," ","None","None","","","","","Feature"
