"features_geometry_coordinates_0","features_geometry_coordinates_1","features_geometry_type","features_id","features_properties_additionalInfo_0","features_properties_adviceA","features_properties_adviceB","features_properties_attendingGroups_0","features_properties_attendingGroups_1","features_properties_attendingGroups_2","features_properties_created","features_properties_displayName","features_properties_diversions","features_properties_duration","features_properties_encodedPolylines_0_coords","features_properties_encodedPolylines_0_levels","features_properties_end","features_properties_ended","features_properties_expectedDelay","features_properties_headline","features_properties_impactingNetwork","features_properties_incidentKind","features_properties_isInitialReport","features_properties_isMajor","features_properties_isNewIncident","features_properties_lastUpdated","features_properties_mainCategory","features_properties_name","features_properties_otherAdvice","features_properties_periods_0_closureType","features_properties_periods_0_direction","features_properties_periods_0_finishTime","features_properties_periods_0_fromDay","features_properties_periods_0_startTime","features_properties_periods_0_toDay","features_properties_publicTransport","features_properties_roads_0_conditionTendency","features_properties_roads_0_crossStreet","features_properties_roads_0_delay","features_properties_roads_0_impactedLanes_0_affectedDirection","features_properties_roads_0_impactedLanes_0_closedLanes","features_properties_roads_0_impactedLanes_0_description","features_properties_roads_0_impactedLanes_0_extent","features_properties_roads_0_impactedLanes_0_numberOfLanes","features_properties_roads_0_impactedLanes_0_roadType","features_properties_roads_0_locationQualifier","features_properties_roads_0_mainStreet","features_properties_roads_0_quadrant","features_properties_roads_0_queueLength","features_properties_roads_0_region","features_properties_roads_0_secondLocation","features_properties_roads_0_suburb","features_properties_roads_0_trafficVolume","features_properties_speedLimit","features_properties_start","features_properties_subCategoryA","features_properties_subCategoryB","features_properties_webLinkName","features_properties_webLinkUrl","features_properties_webLinks_0_linkText","features_properties_webLinks_0_linkURL","features_type" 
"151.12108","-33.82215","POINT","727538"," "," "," ","Emergency service(s)","RMS","","1512428553609","BREAKDOWN Bus"," ","None","","","None","True","None","BREAKDOWN Bus - RYDE Church St off-ramp approaching Victoria Rd","False","Unplanned","False","False","False","1512430726286","Breakdown","None"," ","","","","","",""," ","","Victoria Road","","Northbound"," "," ","Affected"," "," ","approaching","Church Street off-ramp","","0","SYD_NORTH"," ","Ryde","","-1","None","Bus"," ","None","None","","","Feature"
"151.16927","-33.91916","POINT","727530"," ","Reduce speed","Exercise caution","Emergency service(s)","RMS","","1512423902310","ACCIDENT Car, Truck"," ","None","","","None","True","None","ACCIDENT Car, Truck - SYDENHAM Railway Rd at Princes Hwy","False","Unplanned","False","False","False","1512424375686","Accident","None"," ","","","","","",""," ","","Princes Highway","","Southbound","1","Lane 2","Lanes closed","2"," ","at","Railway Road","","0","SYD_MET"," ","Sydenham","","-1","None"," "," ","None","None","","","Feature"
"151.13539","-33.7733","POINT","727539"," ","Exercise caution"," ","RMS","Heavy tow truck","","1512428873061","BREAKDOWN Truck"," ","None","","","None","True","None","BREAKDOWN Truck - WEST PYMBLE Ryde Rd at Lady Game Dr","False","Unplanned","False","False","False","1512437754269","Breakdown","None"," ","","","","","",""," ","","Lady Game Drive"," ","Southbound","1","Lane 1","Lanes closed","3"," ","at","Ryde Road","","-1","SYD_NORTH"," ","West Pymble","Moderate","-1","None","Truck"," ","None","None","","","Feature"
"151.05648","-33.74183","POINT","727521","Site cleared","Expect delays","Exercise caution"," ","","","1512414237126","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - WEST PENNANT HILLS Pennant Hills Rd at Hull Rd","False","Unplanned","False","False","False","1512417798935","Accident","None"," ","","","","","",""," ","","Hull Road"," ","Northbound"," "," ","Affected"," "," ","at","Pennant Hills Road","","-1","SYD_NORTH"," ","West Pennant Hills","Heavy","-1","None"," "," ","None","None","","","Feature"
"151.25292","-33.79614","POINT","727542"," ","Exercise caution","Reduce speed","Emergency service(s)","","","1512431402676","HAZARD"," ","None","","","None","True","None","HAZARD - BALGOWLAH Burnt Bridge Creek Deviation at Sydney Rd","False","Unplanned","False","False","False","1512443770987","Hazard","None"," ","","","","","",""," ","","Sydney Road","","Northbound"," "," ","Affected"," "," ","at","Burnt Bridge Creek Deviation","","0","SYD_NORTH"," ","balgowlah","","-1","None",""," ","None","None","","","Feature"
"153.13184","-30.25235","POINT","727541"," "," "," ","Emergency service(s)","RMS","","1512430695352","BREAKDOWN Truck"," ","None","","","None","True","None","BREAKDOWN Truck - KORORA M1 Pacific Hwy at Old Coast Rd","False","Unplanned","False","False","False","1512431897787","Breakdown","None"," ","","","","","",""," ","","Old Coast Road","","Southbound","1"," ","Lanes closed","2"," ","at","M1 Pacific Highway","","0","REG_NORTH"," ","Korora","","-1","None","Truck"," ","None","None","","","Feature"
"151.1619","-33.95111","POINT","727543","Site cleared","Exercise caution","Expect delays","Emergency service(s)","RMS","","1512431585135","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - KYEEMAGH General Holmes Dr at The Airport Tunnel","False","Unplanned","False","False","False","1512431959684","Accident","None"," ","","","","","",""," ","","The Airport Tunnel"," ","Southbound"," "," ","Affected"," "," ","at","General Holmes Drive","","-1","SYD_MET"," ","Kyeemagh","Heavy","-1","None","2 cars"," ","None","None","","","Feature"
"151.10066","-33.93876","POINT","727544"," ","Exercise caution"," ","RMS","","","1512434143009","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - BEXLEY M5 East Mwy at Kingsgrove Rd","False","Unplanned","False","False","False","1512435813873","Breakdown","None"," ","","","","","",""," ","","Kingsgrove Road","","Westbound"," "," ","Affected"," "," ","at","M5 East Motorway","","0","SYD_MET"," ","Bexley","","-1","None","Car"," ","None","None","","","Feature"
"151.21001","-33.82426","POINT","727545"," ","Exercise caution","Expect delays","Emergency service(s)","RMS","","1512434515922","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - NORTH SYDNEY Warringah Fwy at Miller St","False","Unplanned","False","False","False","1512436567764","Breakdown","None"," ","","","","","",""," ","","Miller Street","","Northbound"," "," ","Affected"," "," ","at","Warringah Freeway","","0","SYD_NORTH"," ","north sydney","","-1","None","Car"," ","None","None","","","Feature"
"150.02347","-33.44828","POINT","727547"," ","Exercise caution"," ","Emergency service(s)","RMS","","1512434879913","BREAKDOWN Truck"," ","None","","","None","True","None","BREAKDOWN Truck - LITHGOW Great Western Hwy near Pikes Lane","False","Unplanned","False","False","False","1512436580993","Breakdown","None"," ","","","","","",""," ","","Pikes Lane","","Westbound","1"," ","Lanes closed","2"," ","near","Great Western Highway","","0","REG_WEST"," ","Lithgow","","-1","None","Truck"," ","None","None","","","Feature"
"151.01256","-33.92552","POINT","727546"," ","Expect delays","Exercise caution"," ","","","1512434523785","TRAFFIC LIGHTS BLACKED OUT"," ","None","","","None","True","None","TRAFFIC LIGHTS BLACKED OUT - CONDELL PARK Edgar St at Upper Railway Pde","False","Unplanned","False","False","False","1512443801688","Traffic lights blacked out","None"," ","","","","","",""," ","","Upper Railway Parade","","Both directions"," "," ","Affected"," "," ","at","Edgar Street","","0","SYD_SOUTH"," ","Condell Park","","-1","None",""," ","None","None","","","Feature"
"151.2111","-33.84347","POINT","727548"," ","Exercise caution","Reduce speed","RMS","","","1512435216416","BREAKDOWN Truck"," ","None","","","None","True","None","BREAKDOWN Truck - NORTH SYDNEY Warringah Fwy at Berry St","False","Unplanned","False","False","False","1512440279503","Breakdown","None"," ","","","","","",""," ","","Berry Street","","Northbound"," "," ","Affected"," "," ","at","Warringah Freeway","","0","SYD_NORTH"," ","North Sydney","","-1","None","Truck"," ","None","None","","","Feature"
"151.11984","-33.79325","POINT","727549"," ","Exercise caution"," ","Emergency service(s)","RMS","","1512435267443","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - NORTH RYDE Lane Cove Rd at Coxs Rd","False","Unplanned","False","False","False","1512437540942","Breakdown","None"," ","","","","","",""," ","","Coxs Road"," ","Southbound","1","Lane 1","Lanes closed","3"," ","at","Lane Cove Road","","-1","SYD_NORTH"," ","North Ryde","Moderate","-1","None","Car"," ","None","None","","","Feature"
"150.60548","-33.72755","POINT","727550"," ","Exercise caution"," ","Emergency service(s)","RMS","","1512435404815","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - WARRIMOO Great Western Hwy at Torwood St","False","Unplanned","True","False","False","1512436651145","Breakdown","None"," ","","","","","",""," ","","Torwood Street","","Southbound"," "," ","Affected"," "," ","at","Great Western Highway","","0","SYD_WEST"," ","Warrimoo","","-1","None","Car"," ","None","None","","","Feature"
"151.17848","-33.91954","POINT","727552"," ","Exercise caution","Reduce speed","Emergency service(s)","RMS","","1512436739237","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - ST PETERS Burrows Rd at Canal Rd","False","Unplanned","False","False","False","1512437714802","Accident","None"," ","","","","","",""," ","","Canal Road","","","","","","","","at","Burrows Road","","0","SYD_MET"," ","St peters","","-1","None","2 cars"," ","None","None","","","Feature"
"151.21695","-33.88069","POINT","727551"," ","Reduce speed","Exercise caution","RMS","","","1512436253444","BREAKDOWN Truck"," ","None","","","None","True","None","BREAKDOWN Truck - DARLINGHURST Oxford St at Flinders St","False","Unplanned","False","False","False","1512437249803","Breakdown","None"," ","","","","","",""," ","","Flinders Street","","Eastbound","1","Lane 1","Lanes closed","3"," ","at","Oxford Street","","0","SYD_MET"," ","Darlinghurst","","-1","None","Truck"," ","None","None","","","Feature"
"151.13539","-33.7733","POINT","727553"," ","Exercise caution","Reduce speed","RMS","Heavy tow truck","","1512437987954","BREAKDOWN Truck"," ","None","","","None","True","None","BREAKDOWN Truck - WEST PYMBLE Ryde Rd at Lady Game Dr","False","Unplanned","False","False","False","1512445148341","Breakdown","None"," ","","","","","",""," ","","Lady Game Drive","","Southbound","1","Lane 1","Lanes closed","3"," ","at","Ryde Road","","0","SYD_NORTH"," ","West pymble","","-1","None","Truck"," ","None","None","","","Feature"
"150.95746","-33.83976","POINT","727554"," ","Exercise caution"," ","Emergency service(s)","RMS","","1512439838340","ACCIDENT 3 vehicles"," ","None","","","None","True","None","ACCIDENT 3 vehicles - WOOD PARK Cumberland Hwy at Woodpark Rd","False","Unplanned","True","False","False","1512440192783","Accident","None"," ","","","","","",""," ","","Woodpark Road","","Both directions"," "," ","Affected"," "," ","at","Cumberland Highway","","0","SYD_WEST"," ","Wood Park","","-1","None","3 vehicles"," ","None","None","","","Feature"
"151.16103","-33.61451","POINT","727555"," ","Reduce speed","Exercise caution","Emergency service(s)","RMS","","1512443560374","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - COWAN M1 Pacific Mwy (F3) at 1 Km South Of Pacific Hwy overpass","False","Unplanned","False","False","False","1512443673192","Breakdown","None"," ","","","","","",""," ","","1 Km South Of Pacific Highway overpass","","Southbound","1","Lane 1","Lanes closed","3"," ","at","M1 Pacific Motorway (F3)","","0","SYD_NORTH"," ","Cowan","","-1","None","Car"," ","None","None","","","Feature"
"151.21022","-33.87072","POINT","727556"," ","Reduce speed","Exercise caution","Heavy tow truck","","","1512443858939","BREAKDOWN Bus"," ","None","","","None","True","None","BREAKDOWN Bus - SYDNEY Elizabeth St at Market St","False","Unplanned","False","False","False","1512449853178","Breakdown","None"," ","","","","","",""," ","","Market Street","","Northbound"," "," ","Affected"," "," ","at","Elizabeth Street","","0","SYD_MET"," ","Sydney","","-1","None","Bus"," ","None","None","","","Feature"
"151.04191","-33.91071","POINT","727560"," ","Reduce speed","Exercise caution","RMS","","","1512445809710","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - BANKSTOWN Stacey St at Greenacre Rd","False","Unplanned","False","False","False","1512450169698","Breakdown","None"," ","","","","","",""," ","","Greenacre Road","","Southbound","1","Lane 1","Lanes closed","2"," ","at","Stacey Street","","0","SYD_SOUTH"," ","Bankstown","","-1","None","Car"," ","None","None","","","Feature"
"151.07405","-33.73796","POINT","727561"," ","Reduce speed","Exercise caution","RMS","","","1512445871282","BREAKDOWN Truck"," ","None","","","None","True","None","BREAKDOWN Truck - PENNANT HILLS Pennant Hills Rd at George St","False","Unplanned","False","False","False","1512448129759","Breakdown","None"," ","","","","","",""," ","","George Street","","Southbound","1","Lane 1","Lanes closed","3"," ","at","Pennant Hills Road","","0","SYD_NORTH"," ","Pennant Hills","","-1","None","Truck"," ","None","None","","","Feature"
"151.19278","-33.55737","POINT","727558"," ","Reduce speed","Exercise caution"," ","","","1512445546619","HAZARD Debris - couch"," ","None","","","None","True","None","HAZARD Debris - couch - COWAN M1 Pacific Mwy (F3) approaching Hawkesbury River Bridge","False","Unplanned","False","False","False","1512446774822","Hazard","None","In lane 2.<br/>","","","","","",""," ","","Hawkesbury River Bridge","","Northbound"," "," ","Affected"," "," ","approaching","M1 Pacific Motorway (F3)","","0","SYD_NORTH"," ","Cowan","","-1","None","Debris"," ","None","None","","","Feature"
"150.1755","-35.72031","POINT","727557"," ","Reduce speed","Exercise caution","Emergency service(s)","RMS","","1512445407828","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - BATEMANS BAY Princes Hwy near Cranbrook Rd","False","Unplanned","True","False","False","1512447669284","Accident","None"," ","","","","","",""," ","","Cranbrook Road","","","","","","","","near","Princes Highway","","0","REG_SOUTH"," ","Batemans Bay","","-1","None","Car"," ","None","None","","","Feature"
"151.04901","-34.01938","POINT","727559"," ","Reduce speed","Exercise caution","RMS","","","1512445555714","HAZARD Building materials"," ","None","","","None","True","None","HAZARD Building materials - WORONORA River Rd on Woronora Bridge","False","Unplanned","True","False","False","1512450931545","Hazard","None"," ","","","","","",""," ","","Woronora Bridge","","","","","","","","on","River Road","","0","SYD_SOUTH"," ","Woronora","","-1","None","Building materials"," ","None","None","","","Feature"
"151.24422","-33.81323","POINT","727565"," ","Reduce speed","Exercise caution","Emergency service(s)","RMS","","1512446590012","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - THE SPIT Spit Rd at Medusa St","False","Unplanned","False","False","False","1512450620095","Accident","None"," ","","","","","",""," ","","Medusa Street","","City bound"," "," ","Affected"," "," ","at","Spit Road","","0","SYD_NORTH"," ","The Spit","","-1","None"," "," ","None","None","","","Feature"
"150.70419","-33.7862","POINT","727564"," ","Expect delays","Allow extra travel time","RMS","","","1512446431424","BREAKDOWN Truck"," ","None","","","None","True","None","BREAKDOWN Truck - ORCHARD HILLS M4 Mwy westbound off-ramp to The Northern Rd","False","Unplanned","False","False","False","1512450080264","Breakdown","None"," ","","","","","",""," ","","The Northern Road"," ","Westbound","1","Right turn lane","Lanes closed","3"," ","to","M4 Motorway westbound off-ramp","","-1","SYD_WEST"," ","Orchard Hills","Moderate","-1","None","Truck"," ","None","None","","","Feature"
"150.99773","-33.90014","POINT","727562"," ","Reduce speed","Exercise caution","Emergency service(s)","RMS","","1512446078603","ACCIDENT Car, Truck"," ","None","","","None","True","None","ACCIDENT Car, Truck - BASS HILL Hume Hwy at Strickland St","False","Unplanned","False","False","False","1512447836514","Accident","None"," ","","","","","",""," ","","Strickland Street","","Westbound","1","Lane 2","Lanes closed","3"," ","at","Hume Highway","","0","SYD_SOUTH"," ","Bass Hill","","-1","None"," "," ","None","None","","","Feature"
"151.10486","-33.86538","POINT","727563"," ","Reduce speed","Exercise caution","Emergency service(s)","","","1512446193995","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - CONCORD Lansdowne St at Gipps St","False","Unplanned","False","False","False","1512448005147","Accident","None"," ","","","","","",""," ","","Gipps Street","","Both directions"," "," ","Affected"," "," ","at","Lansdowne Street","","0","SYD_MET"," ","Concord","","-1","None"," "," ","None","None","","","Feature"
"151.12886","-33.93618","POINT","727567"," ","Reduce speed","Exercise caution","Motorway crew","","","1512447414087","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - BARDWELL VALLEY M5 East Mwy in Main Tunnel","False","Unplanned","False","False","False","1512448294415","Breakdown","None"," ","","","","","",""," ","","Main Tunnel","","Westbound","1","Lane 1","Lanes closed","2"," ","in","M5 East Motorway","","0","SYD_MET"," ","Bardwell Valley","","-1","None","Car"," ","None","None","","","Feature"
"148.62984","-36.43501","POINT","727566"," ","Avoid the area","Expect delays","Emergency service(s)","RMS","Tow truck","1512447406349","ACCIDENT 3 vehicles","Traffic is being diverted between Berridale and Jindabyne on Nyack St, Dalgety Rd, Snowy River Way, Barry Dr in both directions.<br/>","None","","","None","True","None","ACCIDENT 3 vehicles - JINDABYNE Kosciuszko Rd","False","Unplanned","False","False","False","1512460002220","Accident","None"," ","","","","","",""," ",""," ","","Both directions"," "," ","Closed"," ","Road","at","Kosciuszko Road","","0","REG_SOUTH"," ","Jindabyne","","-1","None","3 vehicles"," ","None","None","","","Feature"
"151.07728","-33.85402","POINT","727570"," ","Reduce speed","Exercise caution","Emergency service(s)","RMS","","1512448487493","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - HOMEBUSH Homebush Bay Dr just past Underwood Rd","False","Unplanned","False","False","False","1512450125238","Accident","None"," ","","","","","",""," ","","Underwood Road","","Southbound","1","Lane 1","Lanes closed","4"," ","just past","Homebush Bay Drive","","0","SYD_MET"," ","Homebush","","-1","None"," "," ","None","None","","","Feature"
"151.10394","-33.91191","POINT","727569"," ","Reduce speed","Exercise caution","RMS","","","1512447994321","TRAFFIC LIGHTS FLASHING YELLOW"," ","None","","","None","True","None","TRAFFIC LIGHTS FLASHING YELLOW - CAMPSIE Beamish St at Amy St","False","Unplanned","False","False","False","1512451493700","Traffic lights flashing yellow","None"," ","","","","","",""," ","","Amy Street","","All directions"," "," ","Affected"," "," ","at","Beamish Street","","0","SYD_MET"," ","Campsie","","-1","None",""," ","None","None","","","Feature"
"151.0388","-33.89179","POINT","727568"," ","Reduce speed","Exercise caution","RMS","","","1512447829525","BREAKDOWN Truck"," ","None","","","None","True","None","BREAKDOWN Truck - CHULLORA Rookwood Rd at Muir Rd","False","Unplanned","False","False","False","1512449442029","Breakdown","None"," ","","","","","",""," ","","Muir Road","","Southbound","1","Lane 2","Lanes closed","3"," ","at","Rookwood Road","","0","SYD_SOUTH"," ","Chullora","","-1","None","Truck"," ","None","None","","","Feature"
"148.76204","-34.76634","POINT","727571"," ","Reduce speed","Exercise caution","Emergency service(s)","RMS","","1512448780629","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - BOWNING Hume Hwy northbound off-ramp to Burley Griffin Way","False","Unplanned","False","False","False","1512452340753","Accident","None"," ","","","","","",""," ","","Burley Griffin Way","","Northbound"," "," ","Affected"," "," ","to","Hume Highway northbound off-ramp","","0","REG_SOUTH"," ","Bowning","","-1","None","2 cars"," ","None","None","","","Feature"
"151.72572","-32.91507","POINT","727572"," ","Reduce speed","Exercise caution","Emergency service(s)","RMS","","1512448970401","HAZARD Oil spill"," ","None","","","None","True","None","HAZARD Oil spill - LAMBTON Griffiths Rd at Turton Rd","False","Unplanned","False","False","False","1512449776271","Hazard","None"," ","","","","","",""," ","","Turton Road","","Eastbound"," ","Right turn lane","Lanes closed"," "," ","at","Griffiths Road","","0","REG_NORTH"," ","Lambton","","-1","None","Oil spill"," ","None","None","","","Feature"
"151.14011","-33.75497","POINT","727573"," ","Reduce speed","Exercise caution"," ","","","1512449311272","BREAKDOWN Truck"," ","None","","","None","True","None","BREAKDOWN Truck - PYMBLE Ryde Rd at Minnamurra Ave","False","Unplanned","False","False","False","1512452482384","Breakdown","None"," ","","","","","",""," ","","Minnamurra Avenue","","Southbound","1","Lane 1","Lanes closed","3"," ","at","Ryde Road","","0","SYD_NORTH"," ","Pymble","","-1","None","Truck"," ","None","None","","","Feature"
"151.42857","-33.32823","POINT","727574"," ","Reduce speed","Exercise caution","Emergency service(s)","","","1512449758799","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - CHITTAWAY BAY Wyong Rd at Enterprise Dr","False","Unplanned","False","False","False","1512450997267","Accident","None"," ","","","","","",""," ","","Enterprise Drive","","Northbound","1","Lane 2","Lanes closed","2"," ","at","Wyong Road","","0","REG_NORTH"," ","Chittaway Bay","","-1","None"," "," ","None","None","","","Feature"
"151.21114","-33.83459","POINT","727576"," ","Reduce speed","Exercise caution","RMS","","","1512450547275","BREAKDOWN Mini bus"," ","None","","","None","True","None","BREAKDOWN Mini bus - NORTH SYDNEY Warringah Fwy at Berry St","False","Unplanned","False","False","False","1512451869062","Breakdown","None"," ","","","","","",""," ","","Berry Street","","Northbound","1","Lane 1","Lanes closed","6"," ","at","Warringah Freeway","","0","SYD_NORTH"," ","North Sydney","","-1","None","Mini bus"," ","None","None","","","Feature"
"151.10599","-33.81024","POINT","727577"," ","Reduce speed","Exercise caution","RMS","","","1512450986472","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - RYDE Lane Cove Rd at Blaxland Rd","False","Unplanned","False","False","False","1512451002103","Breakdown","None"," ","","","","","",""," ","","Blaxland Road","","Southbound","1","Lane 2","Lanes closed","3"," ","at","Lane Cove Road","","0","SYD_NORTH"," ","Ryde","","-1","None","Car"," ","None","None","","","Feature"
"151.27783","-33.42696","POINT","727582"," ","Reduce speed","Exercise caution","RMS","","","1512452255375","BREAKDOWN Truck"," ","None","","","None","True","None","BREAKDOWN Truck - SOMERSBY M1 Pacific Hwy at Central Coast Hwy","False","Unplanned","False","False","False","1512453900062","Breakdown","None"," ","","","","","",""," ","","Central Coast Highway","","Southbound"," "," ","Affected"," "," ","at","M1 Pacific Highway","","0","REG_NORTH"," ","Somersby","","-1","None","Truck"," ","None","None","","","Feature"
"147.62604","-34.45373","POINT","727580"," ","Reduce speed","Exercise caution","Local council","","","1512451808504","HAZARD Fallen tree"," ","None","","","None","True","None","HAZARD Fallen tree - TEMORA Burley Griffin Way - 15km west of Temora","False","Unplanned","False","False","False","1512452455349","Hazard","None"," ","","","","","",""," ","","15km west of Temora","","Both directions"," "," ","Affected"," "," ","-","Burley Griffin Way","","0","REG_SOUTH"," ","Temora","","-1","None","Fallen tree"," ","None","None","","","Feature"
"147.12033","-34.34832","POINT","727581"," ","Reduce speed","Exercise caution","RMS","","","1512452206018","HAZARD A collapsed road culvert"," ","None","","","None","True","None","HAZARD A collapsed road culvert - ARIAH PARK Burley Griffin Way at Trevaskis Lane","False","Unplanned","False","False","False","1512463141524","Hazard","None","There are portable traffic signals on site.<br/>","","","","","",""," ","","Trevaskis Lane","","Both directions"," "," ","Affected"," "," ","at","Burley Griffin Way","","0","REG_SOUTH"," ","Ariah Park","","-1","None"," "," ","None","None","","","Feature"
"151.70197","-32.92119","POINT","727578","Site cleared","Expect delays","Exercise caution"," ","","","1512451613054","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - NEW LAMBTON Croudace St at Russell Rd","False","Unplanned","False","False","False","1512455167499","Accident","None"," ","","","","","",""," ","","Russell Road"," ","Southbound"," "," ","Affected"," "," ","at","Croudace Street","","-1","REG_NORTH"," ","New Lambton","Heavy","-1","None"," "," ","None","None","","","Feature"
"151.09818","-33.69718","POINT","727579","Fatality","Expect delays","Avoid the area","Crash Investigation Unit","Emergency service(s)","RMS","1512451748569","ACCIDENT Truck, Pedestrian","Southbound into Mildred Avenue, northbound into Jersey Street.<br/>","None","","","None","True","None","ACCIDENT Truck, Pedestrian - HORNSBY Pacific Hwy between Bridge Rd and Mildred Ave","False","Unplanned","False","True","False","1512469351851","Accident","None"," ","","","","","","","Some buses delayed up to 15 minutes in Hornsby and diverting away from Pacific Highway (Peats Ferry Road) between Hornsby Station and Galston Road.<br/>","","Bridge Road","Significant","Both directions"," "," ","Closed"," ","Road","between","Pacific Highway","","-1","SYD_NORTH","Mildred Avenue","Hornsby","Heavy","-1","None","Truck, Pedestrian"," ","None","None","","","Feature"
"151.05511","-33.79932","POINT","727583"," "," "," ","Emergency service(s)","RMS","","1512452305045","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - DUNDAS Silverwater Rd approaching Kissing Point Rd","False","Unplanned","False","False","False","1512453476887","Breakdown","None"," ","","","","","",""," ","","Kissing Point Road","","Northbound"," "," ","Affected"," "," ","approaching","Silverwater Road","","0","SYD_WEST"," ","Dundas","","-1","None","Car"," ","None","None","","","Feature"
"151.09007","-33.66488","POINT","727584"," ","Expect delays","Exercise caution","Emergency service(s)","RMS","","1512452512944","HAZARD Fallen tree"," ","None","","","None","True","None","HAZARD Fallen tree - HORNSBY HEIGHTS Galston Rd between height detectors and first hairpin bend","False","Unplanned","False","False","False","1512457554877","Hazard","None"," ","","","","","",""," ","","height detectors","","Westbound"," "," ","Closed"," ","Road","between","Galston Road","","0","SYD_NORTH","first hairpin bend","Hornsby Heights","","-1","None","Fallen tree"," ","None","None","","","Feature"
"150.70663","-33.78618","POINT","727597"," "," "," ","Emergency service(s)","","","1512458036802","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - ORCHARD HILLS M4 Mwy westbound off-ramp to The Northern Rd","False","Unplanned","False","False","False","1512458488962","Accident","None"," ","","","","","",""," ","","The Northern Road","","Westbound"," ","Breakdown lane","Lanes closed"," "," ","to","M4 Motorway westbound off-ramp","","0","SYD_WEST"," ","Orchard Hills","","-1","None","2 cars"," ","None","None","","","Feature"
"150.97293","-33.72717","POINT","727599"," ","Reduce speed","Exercise caution","Emergency service(s)","RMS","Utility company","1512458900282","HAZARD Wires down"," ","None","","","None","True","None","HAZARD Wires down - CASTLE HILL Windsor Rd at Showground Rd","False","Unplanned","False","False","False","1512463364867","Hazard","None"," ","","","","","",""," ","","Showground Road","","Southbound","1","Lane 1","Lanes closed","3"," ","at","Windsor Road","","0","SYD_WEST"," ","Castle Hill","","-1","None","Wires down"," ","None","None","","","Feature"
"151.22243","-33.43349","POINT","727605"," ","Reduce speed","Exercise caution","Emergency service(s)","RMS","","1512464019247","HAZARD Earlier car fire"," ","None","","","None","True","None","HAZARD Earlier car fire - CALGA M1 Pacific Mwy (F3) just past Peats Ridge Rd","False","Unplanned","False","False","False","1512467098055","Hazard","None"," ","","","","","",""," ","","Peats Ridge Road","","Southbound","1","Lane 1","Lanes closed","3"," ","just past","M1 Pacific Motorway (F3)","","0","REG_NORTH"," ","Calga","","-1","None","Car on fire"," ","None","None","","","Feature"
"151.2176","-33.87445","POINT","727608"," ","Reduce speed","Exercise caution","Emergency service(s)","","","1512466122989","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - WOOLLOOMOOLOO Eastern Distributor at William St","False","Unplanned","False","False","False","1512466630638","Breakdown","None"," ","","","","","",""," ","","William Street","","Southbound","1","Lane 1","Lanes closed","3"," ","at","Eastern Distributor","","0","SYD_MET"," ","Woolloomooloo","","-1","None","Car"," ","None","None","","","Feature"
"151.14977","-33.93652","POINT","727604"," ","Reduce speed","Exercise caution","Emergency service(s)","RMS","","1512463548024","ACCIDENT 2 vehicles"," ","None","","","None","True","None","ACCIDENT 2 vehicles - ARNCLIFFE Princes Hwy at M5 East Mwy","False","Unplanned","False","False","False","1512464326864","Accident","None"," ","","","","","",""," ","","M5 East Motorway","","Northbound","1","Lane 1","Lanes closed","3"," ","at","Princes Highway","","0","SYD_MET"," ","Arncliffe","","-1","None","2 vehicles"," ","None","None","","","Feature"
"151.21751","-33.8756","POINT","727603"," ","Reduce speed","Exercise caution","Emergency service(s)","RMS","","1512462206457","BREAKDOWN Truck"," ","None","","","None","True","None","BREAKDOWN Truck - DARLINGHURST Eastern Distributor at Bourke St on-ramp","False","Unplanned","False","False","False","1512468633012","Breakdown","None"," ","","","","","",""," ","","Bourke Street on-ramp","","Southbound","1","Lane 3","Lanes closed","3"," ","at","Eastern Distributor","","0","SYD_MET"," ","Darlinghurst","","-1","None","Truck"," ","None","None","","","Feature"
